tier,namespace,type,member,wpf_sig
2,System.Windows.Documents,Typography,EastAsianLanguageProperty,public static readonly DependencyProperty EastAsianLanguageProperty
2,System.Windows.Documents,Typography,EastAsianWidthsProperty,public static readonly DependencyProperty EastAsianWidthsProperty
2,System.Windows.Documents,Typography,FractionProperty,public static readonly DependencyProperty FractionProperty
2,System.Windows.Documents,Typography,HistoricalFormsProperty,public static readonly DependencyProperty HistoricalFormsProperty
2,System.Windows.Documents,Typography,MathematicalGreekProperty,public static readonly DependencyProperty MathematicalGreekProperty
2,System.Windows.Documents,Typography,StandardSwashesProperty,public static readonly DependencyProperty StandardSwashesProperty
2,System.Windows.Documents,Typography,StylisticAlternatesProperty,public static readonly DependencyProperty StylisticAlternatesProperty
2,System.Windows.Documents,Typography,StylisticSet10Property,public static readonly DependencyProperty StylisticSet10Property
2,System.Windows.Documents,Typography,StylisticSet11Property,public static readonly DependencyProperty StylisticSet11Property
2,System.Windows.Documents,Typography,StylisticSet12Property,public static readonly DependencyProperty StylisticSet12Property
2,System.Windows.Documents,Typography,StylisticSet13Property,public static readonly DependencyProperty StylisticSet13Property
2,System.Windows.Documents,Typography,StylisticSet14Property,public static readonly DependencyProperty StylisticSet14Property
2,System.Windows.Documents,Typography,StylisticSet15Property,public static readonly DependencyProperty StylisticSet15Property
2,System.Windows.Documents,Typography,StylisticSet16Property,public static readonly DependencyProperty StylisticSet16Property
2,System.Windows.Documents,Typography,StylisticSet17Property,public static readonly DependencyProperty StylisticSet17Property
2,System.Windows.Documents,Typography,StylisticSet18Property,public static readonly DependencyProperty StylisticSet18Property
2,System.Windows.Documents,Typography,StylisticSet19Property,public static readonly DependencyProperty StylisticSet19Property
2,System.Windows.Documents,Typography,StylisticSet1Property,public static readonly DependencyProperty StylisticSet1Property
2,System.Windows.Documents,Typography,StylisticSet20Property,public static readonly DependencyProperty StylisticSet20Property
2,System.Windows.Documents,Typography,StylisticSet2Property,public static readonly DependencyProperty StylisticSet2Property
2,System.Windows.Documents,Typography,StylisticSet3Property,public static readonly DependencyProperty StylisticSet3Property
2,System.Windows.Documents,Typography,StylisticSet4Property,public static readonly DependencyProperty StylisticSet4Property
2,System.Windows.Documents,Typography,StylisticSet5Property,public static readonly DependencyProperty StylisticSet5Property
2,System.Windows.Documents,Typography,StylisticSet6Property,public static readonly DependencyProperty StylisticSet6Property
2,System.Windows.Documents,Typography,StylisticSet7Property,public static readonly DependencyProperty StylisticSet7Property
2,System.Windows.Documents,Typography,StylisticSet8Property,public static readonly DependencyProperty StylisticSet8Property
2,System.Windows.Documents,Typography,StylisticSet9Property,public static readonly DependencyProperty StylisticSet9Property
2,System.Windows.Input,InputBinding,CommandParameterProperty,public static readonly System.Windows.DependencyProperty CommandParameterProperty
2,System.Windows.Input,InputBinding,CommandProperty,public static readonly System.Windows.DependencyProperty CommandProperty
2,System.Windows.Input,InputBinding,CommandTargetProperty,public static readonly System.Windows.DependencyProperty CommandTargetProperty
2,System.Windows.Input,InputMethod,InputScopeProperty,public static readonly System.Windows.DependencyProperty InputScopeProperty
2,System.Windows.Input,InputMethod,IsInputMethodEnabledProperty,public static readonly System.Windows.DependencyProperty IsInputMethodEnabledProperty
2,System.Windows.Input,InputMethod,IsInputMethodSuspendedProperty,public static readonly System.Windows.DependencyProperty IsInputMethodSuspendedProperty
2,System.Windows.Input,InputMethod,PreferredImeConversionModeProperty,public static readonly System.Windows.DependencyProperty PreferredImeConversionModeProperty
2,System.Windows.Input,InputMethod,PreferredImeSentenceModeProperty,public static readonly System.Windows.DependencyProperty PreferredImeSentenceModeProperty
2,System.Windows.Input,InputMethod,PreferredImeStateProperty,public static readonly System.Windows.DependencyProperty PreferredImeStateProperty
2,System.Windows.Input,KeyBinding,KeyProperty,public static readonly System.Windows.DependencyProperty KeyProperty
2,System.Windows.Input,KeyBinding,ModifiersProperty,public static readonly System.Windows.DependencyProperty ModifiersProperty
2,System.Windows.Input,Keyboard,KeyDownEvent,public static readonly System.Windows.RoutedEvent KeyDownEvent
2,System.Windows.Input,Keyboard,KeyUpEvent,public static readonly System.Windows.RoutedEvent KeyUpEvent
2,System.Windows.Input,Keyboard,KeyboardInputProviderAcquireFocusEvent,public static readonly System.Windows.RoutedEvent KeyboardInputProviderAcquireFocusEvent
2,System.Windows.Input,Keyboard,PreviewKeyDownEvent,public static readonly System.Windows.RoutedEvent PreviewKeyDownEvent
2,System.Windows.Input,Keyboard,PreviewKeyUpEvent,public static readonly System.Windows.RoutedEvent PreviewKeyUpEvent
2,System.Windows.Input,Keyboard,PreviewKeyboardInputProviderAcquireFocusEvent,public static readonly System.Windows.RoutedEvent PreviewKeyboardInputProviderAcquireFocusEvent
2,System.Windows.Input,KeyboardNavigation,AcceptsReturnProperty,public static readonly System.Windows.DependencyProperty AcceptsReturnProperty;
2,System.Windows.Input,KeyboardNavigation,ControlTabNavigationProperty,public static readonly System.Windows.DependencyProperty ControlTabNavigationProperty;
2,System.Windows.Input,Mouse,GotMouseCaptureEvent,public static readonly System.Windows.RoutedEvent GotMouseCaptureEvent
2,System.Windows.Input,Mouse,LostMouseCaptureEvent,public static readonly System.Windows.RoutedEvent LostMouseCaptureEvent
2,System.Windows.Input,Mouse,MouseDownEvent,public static readonly System.Windows.RoutedEvent MouseDownEvent
2,System.Windows.Input,Mouse,MouseEnterEvent,public static readonly System.Windows.RoutedEvent MouseEnterEvent
2,System.Windows.Input,Mouse,MouseLeaveEvent,public static readonly System.Windows.RoutedEvent MouseLeaveEvent
2,System.Windows.Input,Mouse,MouseMoveEvent,public static readonly System.Windows.RoutedEvent MouseMoveEvent
2,System.Windows.Input,Mouse,MouseUpEvent,public static readonly System.Windows.RoutedEvent MouseUpEvent
2,System.Windows.Input,Mouse,MouseWheelDeltaForOneLine,public const int MouseWheelDeltaForOneLine = 120
2,System.Windows.Input,Mouse,MouseWheelEvent,public static readonly System.Windows.RoutedEvent MouseWheelEvent
2,System.Windows.Input,Mouse,PreviewMouseDownEvent,public static readonly System.Windows.RoutedEvent PreviewMouseDownEvent
2,System.Windows.Input,Mouse,PreviewMouseDownOutsideCapturedElementEvent,public static readonly System.Windows.RoutedEvent PreviewMouseDownOutsideCapturedElementEvent
2,System.Windows.Input,Mouse,PreviewMouseMoveEvent,public static readonly System.Windows.RoutedEvent PreviewMouseMoveEvent
2,System.Windows.Input,Mouse,PreviewMouseUpEvent,public static readonly System.Windows.RoutedEvent PreviewMouseUpEvent
2,System.Windows.Input,Mouse,PreviewMouseUpOutsideCapturedElementEvent,public static readonly System.Windows.RoutedEvent PreviewMouseUpOutsideCapturedElementEvent
2,System.Windows.Input,Mouse,PreviewMouseWheelEvent,public static readonly System.Windows.RoutedEvent PreviewMouseWheelEvent
2,System.Windows.Input,Mouse,QueryCursorEvent,public static readonly System.Windows.RoutedEvent QueryCursorEvent
2,System.Windows.Input,MouseBinding,MouseActionProperty,public static readonly DependencyProperty MouseActionProperty
2,System.Windows.Input,Stylus,GotStylusCaptureEvent,public static readonly RoutedEvent GotStylusCaptureEvent
2,System.Windows.Input,Stylus,LostStylusCaptureEvent,public static readonly RoutedEvent LostStylusCaptureEvent
2,System.Windows.Input,Stylus,PreviewStylusButtonDownEvent,public static readonly RoutedEvent PreviewStylusButtonDownEvent
2,System.Windows.Input,Stylus,PreviewStylusButtonUpEvent,public static readonly RoutedEvent PreviewStylusButtonUpEvent
2,System.Windows.Input,Stylus,PreviewStylusInAirMoveEvent,public static readonly RoutedEvent PreviewStylusInAirMoveEvent
2,System.Windows.Input,Stylus,PreviewStylusInRangeEvent,public static readonly RoutedEvent PreviewStylusInRangeEvent
2,System.Windows.Input,Stylus,PreviewStylusOutOfRangeEvent,public static readonly RoutedEvent PreviewStylusOutOfRangeEvent
2,System.Windows.Input,Stylus,PreviewStylusSystemGestureEvent,public static readonly RoutedEvent PreviewStylusSystemGestureEvent
2,System.Windows.Input,StylusPoint,MaxXY,public static readonly double MaxXY
2,System.Windows.Input,StylusPoint,MinXY,public static readonly double MinXY
2,System.Windows.Input,StylusPointProperties,PacketStatus,public static readonly System.Windows.Input.StylusPointProperty PacketStatus
2,System.Windows.Input,StylusPointProperties,PitchRotation,public static readonly System.Windows.Input.StylusPointProperty PitchRotation
2,System.Windows.Input,StylusPointProperties,RollRotation,public static readonly System.Windows.Input.StylusPointProperty RollRotation
2,System.Windows.Input,StylusPointProperties,SecondaryTipButton,public static readonly System.Windows.Input.StylusPointProperty SecondaryTipButton
2,System.Windows.Input,StylusPointProperties,SerialNumber,public static readonly System.Windows.Input.StylusPointProperty SerialNumber
2,System.Windows.Input,StylusPointProperties,YawRotation,public static readonly System.Windows.Input.StylusPointProperty YawRotation
2,System.Windows.Media,ArcSegment,IsLargeArcProperty,public static readonly System.Windows.DependencyProperty IsLargeArcProperty
2,System.Windows.Media,ArcSegment,PointProperty,public static readonly System.Windows.DependencyProperty PointProperty
2,System.Windows.Media,ArcSegment,RotationAngleProperty,public static readonly System.Windows.DependencyProperty RotationAngleProperty
2,System.Windows.Media,ArcSegment,SizeProperty,public static readonly System.Windows.DependencyProperty SizeProperty
2,System.Windows.Media,ArcSegment,SweepDirectionProperty,public static readonly System.Windows.DependencyProperty SweepDirectionProperty
2,System.Windows.Media,BezierSegment,Point1Property,public static readonly System.Windows.DependencyProperty Point1Property
2,System.Windows.Media,BezierSegment,Point2Property,public static readonly System.Windows.DependencyProperty Point2Property
2,System.Windows.Media,BezierSegment,Point3Property,public static readonly System.Windows.DependencyProperty Point3Property
2,System.Windows.Media,BitmapCache,EnableClearTypeProperty,public static readonly System.Windows.DependencyProperty EnableClearTypeProperty
2,System.Windows.Media,BitmapCache,RenderAtScaleProperty,public static readonly System.Windows.DependencyProperty RenderAtScaleProperty
2,System.Windows.Media,BitmapCache,SnapsToDevicePixelsProperty,public static readonly System.Windows.DependencyProperty SnapsToDevicePixelsProperty
2,System.Windows.Media,BitmapCacheBrush,AutoLayoutContentProperty,public static readonly System.Windows.DependencyProperty AutoLayoutContentProperty
2,System.Windows.Media,BitmapCacheBrush,BitmapCacheProperty,public static readonly System.Windows.DependencyProperty BitmapCacheProperty
2,System.Windows.Media,BitmapCacheBrush,TargetProperty,public static readonly System.Windows.DependencyProperty TargetProperty
2,System.Windows.Media,Brush,OpacityProperty,public static readonly System.Windows.DependencyProperty OpacityProperty
2,System.Windows.Media,Brush,RelativeTransformProperty,public static readonly System.Windows.DependencyProperty RelativeTransformProperty
2,System.Windows.Media,Brush,TransformProperty,public static readonly System.Windows.DependencyProperty TransformProperty
2,System.Windows.Media,DashStyle,DashesProperty,public static readonly System.Windows.DependencyProperty DashesProperty;
2,System.Windows.Media,DashStyle,OffsetProperty,public static readonly System.Windows.DependencyProperty OffsetProperty;
2,System.Windows.Media,DrawingBrush,DrawingProperty,public static readonly System.Windows.DependencyProperty DrawingProperty;
2,System.Windows.Media,DrawingGroup,BitmapEffectInputProperty,public static readonly System.Windows.DependencyProperty BitmapEffectInputProperty;
2,System.Windows.Media,DrawingGroup,BitmapEffectProperty,public static readonly System.Windows.DependencyProperty BitmapEffectProperty;
2,System.Windows.Media,DrawingGroup,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty;
2,System.Windows.Media,DrawingGroup,ClipGeometryProperty,public static readonly System.Windows.DependencyProperty ClipGeometryProperty;
2,System.Windows.Media,DrawingGroup,GuidelineSetProperty,public static readonly System.Windows.DependencyProperty GuidelineSetProperty;
2,System.Windows.Media,DrawingGroup,OpacityMaskProperty,public static readonly System.Windows.DependencyProperty OpacityMaskProperty;
2,System.Windows.Media,DrawingGroup,OpacityProperty,public static readonly System.Windows.DependencyProperty OpacityProperty;
2,System.Windows.Media,DrawingGroup,TransformProperty,public static readonly System.Windows.DependencyProperty TransformProperty;
2,System.Windows.Media,DrawingImage,DrawingProperty,public static readonly System.Windows.DependencyProperty DrawingProperty;
2,System.Windows.Media,EllipseGeometry,CenterProperty,public static readonly System.Windows.DependencyProperty CenterProperty;
2,System.Windows.Media,EllipseGeometry,RadiusXProperty,public static readonly System.Windows.DependencyProperty RadiusXProperty;
2,System.Windows.Media,EllipseGeometry,RadiusYProperty,public static readonly System.Windows.DependencyProperty RadiusYProperty;
2,System.Windows.Media,GeneralTransformGroup,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty
2,System.Windows.Media,Geometry,TransformProperty,public static readonly System.Windows.DependencyProperty TransformProperty
2,System.Windows.Media,GeometryDrawing,BrushProperty,public static readonly System.Windows.DependencyProperty BrushProperty
2,System.Windows.Media,GeometryDrawing,GeometryProperty,public static readonly System.Windows.DependencyProperty GeometryProperty
2,System.Windows.Media,GeometryDrawing,PenProperty,public static readonly System.Windows.DependencyProperty PenProperty
2,System.Windows.Media,GeometryGroup,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty
2,System.Windows.Media,GeometryGroup,FillRuleProperty,public static readonly System.Windows.DependencyProperty FillRuleProperty
2,System.Windows.Media,GlyphRunDrawing,ForegroundBrushProperty,public static readonly System.Windows.DependencyProperty ForegroundBrushProperty
2,System.Windows.Media,GlyphRunDrawing,GlyphRunProperty,public static readonly System.Windows.DependencyProperty GlyphRunProperty
2,System.Windows.Media,GradientBrush,ColorInterpolationModeProperty,public static readonly System.Windows.DependencyProperty ColorInterpolationModeProperty
2,System.Windows.Media,GradientBrush,GradientStopsProperty,public static readonly System.Windows.DependencyProperty GradientStopsProperty
2,System.Windows.Media,GradientBrush,MappingModeProperty,public static readonly System.Windows.DependencyProperty MappingModeProperty
2,System.Windows.Media,GradientBrush,SpreadMethodProperty,public static readonly System.Windows.DependencyProperty SpreadMethodProperty
2,System.Windows.Media,GuidelineSet,GuidelinesXProperty,public static readonly System.Windows.DependencyProperty GuidelinesXProperty
2,System.Windows.Media,GuidelineSet,GuidelinesYProperty,public static readonly System.Windows.DependencyProperty GuidelinesYProperty
2,System.Windows.Media,ImageBrush,ImageSourceProperty,public static readonly System.Windows.DependencyProperty ImageSourceProperty
2,System.Windows.Media,ImageDrawing,ImageSourceProperty,public static readonly System.Windows.DependencyProperty ImageSourceProperty
2,System.Windows.Media,ImageDrawing,RectProperty,public static readonly System.Windows.DependencyProperty RectProperty
2,System.Windows.Media,LineGeometry,EndPointProperty,public static readonly System.Windows.DependencyProperty EndPointProperty
2,System.Windows.Media,LineGeometry,StartPointProperty,public static readonly System.Windows.DependencyProperty StartPointProperty
2,System.Windows.Media,LineSegment,PointProperty,public static readonly System.Windows.DependencyProperty PointProperty
2,System.Windows.Media,LinearGradientBrush,EndPointProperty,public static readonly System.Windows.DependencyProperty EndPointProperty
2,System.Windows.Media,LinearGradientBrush,StartPointProperty,public static readonly System.Windows.DependencyProperty StartPointProperty
2,System.Windows.Media,MatrixTransform,MatrixProperty,public static readonly System.Windows.DependencyProperty MatrixProperty
2,System.Windows.Media,MediaTimeline,SourceProperty,public static readonly System.Windows.DependencyProperty SourceProperty
2,System.Windows.Media,NumberSubstitution,CultureOverrideProperty,public static readonly System.Windows.DependencyProperty CultureOverrideProperty
2,System.Windows.Media,PathFigure,IsClosedProperty,public static readonly System.Windows.DependencyProperty IsClosedProperty
2,System.Windows.Media,PathFigure,IsFilledProperty,public static readonly System.Windows.DependencyProperty IsFilledProperty
2,System.Windows.Media,PathFigure,SegmentsProperty,public static readonly System.Windows.DependencyProperty SegmentsProperty
2,System.Windows.Media,PathFigure,StartPointProperty,public static readonly System.Windows.DependencyProperty StartPointProperty
2,System.Windows.Media,PathGeometry,FiguresProperty,public static readonly System.Windows.DependencyProperty FiguresProperty
2,System.Windows.Media,PathGeometry,FillRuleProperty,public static readonly System.Windows.DependencyProperty FillRuleProperty
2,System.Windows.Media,PathSegment,IsSmoothJoinProperty,public static readonly System.Windows.DependencyProperty IsSmoothJoinProperty
2,System.Windows.Media,PathSegment,IsStrokedProperty,public static readonly System.Windows.DependencyProperty IsStrokedProperty
2,System.Windows.Media,Pen,BrushProperty,public static readonly System.Windows.DependencyProperty BrushProperty
2,System.Windows.Media,Pen,DashCapProperty,public static readonly System.Windows.DependencyProperty DashCapProperty
2,System.Windows.Media,Pen,DashStyleProperty,public static readonly System.Windows.DependencyProperty DashStyleProperty
2,System.Windows.Media,Pen,EndLineCapProperty,public static readonly System.Windows.DependencyProperty EndLineCapProperty
2,System.Windows.Media,Pen,LineJoinProperty,public static readonly System.Windows.DependencyProperty LineJoinProperty
2,System.Windows.Media,Pen,MiterLimitProperty,public static readonly System.Windows.DependencyProperty MiterLimitProperty
2,System.Windows.Media,Pen,StartLineCapProperty,public static readonly System.Windows.DependencyProperty StartLineCapProperty
2,System.Windows.Media,Pen,ThicknessProperty,public static readonly System.Windows.DependencyProperty ThicknessProperty
2,System.Windows.Media,PolyBezierSegment,PointsProperty,public static readonly System.Windows.DependencyProperty PointsProperty
2,System.Windows.Media,PolyLineSegment,PointsProperty,public static readonly System.Windows.DependencyProperty PointsProperty
2,System.Windows.Media,PolyQuadraticBezierSegment,PointsProperty,public static readonly System.Windows.DependencyProperty PointsProperty
2,System.Windows.Media,QuadraticBezierSegment,Point1Property,public static readonly System.Windows.DependencyProperty Point1Property
2,System.Windows.Media,QuadraticBezierSegment,Point2Property,public static readonly System.Windows.DependencyProperty Point2Property
2,System.Windows.Media,RadialGradientBrush,CenterProperty,public static readonly System.Windows.DependencyProperty CenterProperty
2,System.Windows.Media,RadialGradientBrush,GradientOriginProperty,public static readonly System.Windows.DependencyProperty GradientOriginProperty
2,System.Windows.Media,RadialGradientBrush,RadiusXProperty,public static readonly System.Windows.DependencyProperty RadiusXProperty
2,System.Windows.Media,RadialGradientBrush,RadiusYProperty,public static readonly System.Windows.DependencyProperty RadiusYProperty
2,System.Windows.Media,RectangleGeometry,RadiusXProperty,public static readonly System.Windows.DependencyProperty RadiusXProperty
2,System.Windows.Media,RectangleGeometry,RadiusYProperty,public static readonly System.Windows.DependencyProperty RadiusYProperty
2,System.Windows.Media,RectangleGeometry,RectProperty,public static readonly System.Windows.DependencyProperty RectProperty
2,System.Windows.Media,RenderOptions,ClearTypeHintProperty,public static readonly System.Windows.DependencyProperty ClearTypeHintProperty
2,System.Windows.Media,RotateTransform,AngleProperty,public static readonly System.Windows.DependencyProperty AngleProperty
2,System.Windows.Media,RotateTransform,CenterXProperty,public static readonly System.Windows.DependencyProperty CenterXProperty
2,System.Windows.Media,RotateTransform,CenterYProperty,public static readonly System.Windows.DependencyProperty CenterYProperty
2,System.Windows.Media,ScaleTransform,CenterXProperty,public static readonly System.Windows.DependencyProperty CenterXProperty
2,System.Windows.Media,ScaleTransform,CenterYProperty,public static readonly System.Windows.DependencyProperty CenterYProperty
2,System.Windows.Media,ScaleTransform,ScaleXProperty,public static readonly System.Windows.DependencyProperty ScaleXProperty
2,System.Windows.Media,ScaleTransform,ScaleYProperty,public static readonly System.Windows.DependencyProperty ScaleYProperty
2,System.Windows.Media,SkewTransform,AngleXProperty,public static readonly System.Windows.DependencyProperty AngleXProperty
2,System.Windows.Media,SkewTransform,AngleYProperty,public static readonly System.Windows.DependencyProperty AngleYProperty
2,System.Windows.Media,SkewTransform,CenterXProperty,public static readonly System.Windows.DependencyProperty CenterXProperty
2,System.Windows.Media,SkewTransform,CenterYProperty,public static readonly System.Windows.DependencyProperty CenterYProperty
2,System.Windows.Media,SolidColorBrush,ColorProperty,public static readonly System.Windows.DependencyProperty ColorProperty
2,System.Windows.Media,StreamGeometry,FillRuleProperty,public static readonly System.Windows.DependencyProperty FillRuleProperty
2,System.Windows.Media,TextEffect,ClipProperty,public static readonly System.Windows.DependencyProperty ClipProperty
2,System.Windows.Media,TextEffect,ForegroundProperty,public static readonly System.Windows.DependencyProperty ForegroundProperty
2,System.Windows.Media,TextEffect,PositionCountProperty,public static readonly System.Windows.DependencyProperty PositionCountProperty
2,System.Windows.Media,TextEffect,PositionStartProperty,public static readonly System.Windows.DependencyProperty PositionStartProperty
2,System.Windows.Media,TextEffect,TransformProperty,public static readonly System.Windows.DependencyProperty TransformProperty
2,System.Windows.Media,TileBrush,AlignmentXProperty,public static readonly System.Windows.DependencyProperty AlignmentXProperty
2,System.Windows.Media,TileBrush,AlignmentYProperty,public static readonly System.Windows.DependencyProperty AlignmentYProperty
2,System.Windows.Media,TileBrush,StretchProperty,public static readonly System.Windows.DependencyProperty StretchProperty
2,System.Windows.Media,TileBrush,TileModeProperty,public static readonly System.Windows.DependencyProperty TileModeProperty
2,System.Windows.Media,TileBrush,ViewboxProperty,public static readonly System.Windows.DependencyProperty ViewboxProperty
2,System.Windows.Media,TileBrush,ViewboxUnitsProperty,public static readonly System.Windows.DependencyProperty ViewboxUnitsProperty
2,System.Windows.Media,TileBrush,ViewportProperty,public static readonly System.Windows.DependencyProperty ViewportProperty
2,System.Windows.Media,TileBrush,ViewportUnitsProperty,public static readonly System.Windows.DependencyProperty ViewportUnitsProperty
2,System.Windows.Media,TransformGroup,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty
2,System.Windows.Media,TranslateTransform,XProperty,public static readonly System.Windows.DependencyProperty XProperty
2,System.Windows.Media,TranslateTransform,YProperty,public static readonly System.Windows.DependencyProperty YProperty
2,System.Windows.Media,VideoDrawing,PlayerProperty,public static readonly System.Windows.DependencyProperty PlayerProperty
2,System.Windows.Media,VideoDrawing,RectProperty,public static readonly System.Windows.DependencyProperty RectProperty
2,System.Windows.Media,VisualBrush,AutoLayoutContentProperty,public static readonly System.Windows.DependencyProperty AutoLayoutContentProperty
2,System.Windows.Media,VisualBrush,VisualProperty,public static readonly System.Windows.DependencyProperty VisualProperty
2,System.Windows.Media.Animation,AnimationTimeline,IsAdditiveProperty,public static readonly System.Windows.DependencyProperty IsAdditiveProperty
2,System.Windows.Media.Animation,AnimationTimeline,IsCumulativeProperty,public static readonly System.Windows.DependencyProperty IsCumulativeProperty
2,System.Windows.Media.Animation,BeginStoryboard,StoryboardProperty,public static readonly System.Windows.DependencyProperty StoryboardProperty
2,System.Windows.Media.Animation,ByteAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,ColorAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,DoubleAnimationUsingPath,PathGeometryProperty,public static readonly System.Windows.DependencyProperty PathGeometryProperty
2,System.Windows.Media.Animation,DoubleAnimationUsingPath,SourceProperty,public static readonly System.Windows.DependencyProperty SourceProperty
2,System.Windows.Media.Animation,EasingColorKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,EasingDoubleKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,EasingPoint3DKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,EasingPointKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,EasingQuaternionKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,EasingQuaternionKeyFrame,UseShortestPathProperty,public static readonly System.Windows.DependencyProperty UseShortestPathProperty
2,System.Windows.Media.Animation,EasingRotation3DKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,EasingVector3DKeyFrame,EasingFunctionProperty,public static readonly System.Windows.DependencyProperty EasingFunctionProperty
2,System.Windows.Media.Animation,Int16Animation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,LinearQuaternionKeyFrame,UseShortestPathProperty,public static readonly System.Windows.DependencyProperty UseShortestPathProperty
2,System.Windows.Media.Animation,MatrixAnimationUsingPath,DoesRotateWithTangentProperty,public static readonly System.Windows.DependencyProperty DoesRotateWithTangentProperty
2,System.Windows.Media.Animation,MatrixAnimationUsingPath,IsAngleCumulativeProperty,public static readonly System.Windows.DependencyProperty IsAngleCumulativeProperty
2,System.Windows.Media.Animation,MatrixAnimationUsingPath,IsOffsetCumulativeProperty,public static readonly System.Windows.DependencyProperty IsOffsetCumulativeProperty
2,System.Windows.Media.Animation,MatrixAnimationUsingPath,PathGeometryProperty,public static readonly System.Windows.DependencyProperty PathGeometryProperty
2,System.Windows.Media.Animation,ParallelTimeline,SlipBehaviorProperty,public static readonly System.Windows.DependencyProperty SlipBehaviorProperty
2,System.Windows.Media.Animation,PointAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,PointAnimationUsingPath,PathGeometryProperty,public static readonly System.Windows.DependencyProperty PathGeometryProperty
2,System.Windows.Media.Animation,RectAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,SizeAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,SplineColorKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplineDoubleKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplinePoint3DKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplinePointKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplineQuaternionKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplineQuaternionKeyFrame,UseShortestPathProperty,public static readonly System.Windows.DependencyProperty UseShortestPathProperty
2,System.Windows.Media.Animation,SplineRotation3DKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplineThicknessKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,SplineVector3DKeyFrame,KeySplineProperty,public static readonly System.Windows.DependencyProperty KeySplineProperty
2,System.Windows.Media.Animation,ThicknessAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Animation,Timeline,AccelerationRatioProperty,public static readonly System.Windows.DependencyProperty AccelerationRatioProperty
2,System.Windows.Media.Animation,Timeline,DecelerationRatioProperty,public static readonly System.Windows.DependencyProperty DecelerationRatioProperty
2,System.Windows.Media.Animation,Timeline,DesiredFrameRateProperty,public static readonly System.Windows.DependencyProperty DesiredFrameRateProperty
2,System.Windows.Media.Animation,Timeline,NameProperty,public static readonly System.Windows.DependencyProperty NameProperty
2,System.Windows.Media.Animation,Timeline,RepeatBehaviorProperty,public static readonly System.Windows.DependencyProperty RepeatBehaviorProperty
2,System.Windows.Media.Animation,TimelineGroup,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty
2,System.Windows.Media.Animation,VectorAnimation,ByProperty,public static readonly System.Windows.DependencyProperty ByProperty
2,System.Windows.Media.Effects,BevelBitmapEffect,BevelWidthProperty,public static readonly System.Windows.DependencyProperty BevelWidthProperty
2,System.Windows.Media.Effects,BevelBitmapEffect,EdgeProfileProperty,public static readonly System.Windows.DependencyProperty EdgeProfileProperty
2,System.Windows.Media.Effects,BevelBitmapEffect,LightAngleProperty,public static readonly System.Windows.DependencyProperty LightAngleProperty
2,System.Windows.Media.Effects,BevelBitmapEffect,ReliefProperty,public static readonly System.Windows.DependencyProperty ReliefProperty
2,System.Windows.Media.Effects,BevelBitmapEffect,SmoothnessProperty,public static readonly System.Windows.DependencyProperty SmoothnessProperty
2,System.Windows.Media.Effects,BitmapEffectGroup,ChildrenProperty,public static readonly System.Windows.DependencyProperty ChildrenProperty
