tier,namespace,type,member,wpf_sig
2,System.Windows.Input,StylusDevice,IsValid,public bool IsValid { get; }
2,System.Windows.Input,StylusPoint,Description,public System.Windows.Input.StylusPointDescription Description { get; }
2,System.Windows.Input,StylusPointCollection,Description,public System.Windows.Input.StylusPointDescription Description { get; }
2,System.Windows.Input,Tablet,CurrentTabletDevice,public static System.Windows.Input.TabletDevice CurrentTabletDevice { get; }
2,System.Windows.Input,TabletDevice,ProductId,public string ProductId { get; }
2,System.Windows.Input,TabletDeviceCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Input,TabletDeviceCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Input,TextComposition,SystemCompositionText,[System.CLSCompliant(false)] public string SystemCompositionText { get; protected set; }
2,System.Windows.Input,TouchDevice,ActiveSource,public sealed override System.Windows.PresentationSource ActiveSource { get; }
2,System.Windows.Input,TouchDevice,CaptureMode,public System.Windows.Input.CaptureMode CaptureMode { get; }
2,System.Windows.Markup,ParserContext,XamlTypeMapper,public System.Windows.Markup.XamlTypeMapper XamlTypeMapper { get; set; }
2,System.Windows.Markup,XamlParseException,BaseUri,public System.Uri BaseUri { get; }
2,System.Windows.Markup,XamlParseException,KeyContext,public object KeyContext { get; }
2,System.Windows.Markup,XamlParseException,LineNumber,public int LineNumber { get; }
2,System.Windows.Markup,XamlParseException,LinePosition,public int LinePosition { get; }
2,System.Windows.Markup,XamlParseException,NameContext,public string NameContext { get; }
2,System.Windows.Markup,XamlParseException,UidContext,public string UidContext { get; }
2,System.Windows.Markup,XamlTypeMapper,DefaultMapper,public static System.Windows.Markup.XamlTypeMapper DefaultMapper { get; }
2,System.Windows.Markup,XmlnsDictionary,Sealed,public bool Sealed { get; }
2,System.Windows.Media,BitmapCacheBrush,AutoLayoutContent,public bool AutoLayoutContent { get; set; }
2,System.Windows.Media,Brush,RelativeTransform,public System.Windows.Media.Transform RelativeTransform { get; set; }
2,System.Windows.Media,CharacterMetrics,Metrics,public string Metrics { get; set; }
2,System.Windows.Media,ContainerVisual,BitmapEffect,[Obsolete] public System.Windows.Media.Effects.BitmapEffect BitmapEffect { get; set; }
2,System.Windows.Media,ContainerVisual,BitmapEffectInput,[Obsolete] public System.Windows.Media.Effects.BitmapEffectInput BitmapEffectInput { get; set; }
2,System.Windows.Media,ContainerVisual,CacheMode,public System.Windows.Media.CacheMode CacheMode { get; set; }
2,System.Windows.Media,ContainerVisual,Offset,public System.Windows.Vector Offset { get; set; }
2,System.Windows.Media,ContainerVisual,Parent,public System.Windows.DependencyObject Parent { get; }
2,System.Windows.Media,DrawingGroup,BitmapEffect,public System.Windows.Media.Effects.BitmapEffect BitmapEffect { get; set; }
2,System.Windows.Media,DrawingGroup,BitmapEffectInput,public System.Windows.Media.Effects.BitmapEffectInput BitmapEffectInput { get; set; }
2,System.Windows.Media,DrawingGroup,GuidelineSet,public System.Windows.Media.GuidelineSet GuidelineSet { get; set; }
2,System.Windows.Media,DrawingImage,Metadata,public override System.Windows.Media.ImageMetadata Metadata { get; }
2,System.Windows.Media,FamilyTypeface,CapsHeight,public double CapsHeight { get; set; }
2,System.Windows.Media,FamilyTypeface,DeviceFontCharacterMetrics,public System.Windows.Media.CharacterMetricsDictionary DeviceFontCharacterMetrics { get; }
2,System.Windows.Media,FamilyTypeface,StrikethroughPosition,public double StrikethroughPosition { get; set; }
2,System.Windows.Media,FamilyTypeface,StrikethroughThickness,public double StrikethroughThickness { get; set; }
2,System.Windows.Media,FamilyTypeface,UnderlinePosition,public double UnderlinePosition { get; set; }
2,System.Windows.Media,FamilyTypeface,UnderlineThickness,public double UnderlineThickness { get; set; }
2,System.Windows.Media,FamilyTypeface,XHeight,public double XHeight { get; set; }
2,System.Windows.Media,FamilyTypefaceCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media,FontFamily,BaseUri,public System.Uri BaseUri { get; }
2,System.Windows.Media,FontFamily,FamilyMaps,public System.Windows.Media.FontFamilyMapCollection FamilyMaps { get; }
2,System.Windows.Media,FontFamily,FamilyNames,public System.Windows.Media.LanguageSpecificStringDictionary FamilyNames { get; }
2,System.Windows.Media,FormattedText,Extent,public double Extent { get; }
2,System.Windows.Media,FormattedText,FlowDirection,public System.Windows.FlowDirection FlowDirection { get; set; }
2,System.Windows.Media,FormattedText,MaxLineCount,public int MaxLineCount { get; set; }
2,System.Windows.Media,FormattedText,MinWidth,public double MinWidth { get; }
2,System.Windows.Media,FormattedText,OverhangAfter,public double OverhangAfter { get; }
2,System.Windows.Media,FormattedText,OverhangLeading,public double OverhangLeading { get; }
2,System.Windows.Media,FormattedText,OverhangTrailing,public double OverhangTrailing { get; }
2,System.Windows.Media,FormattedText,PixelsPerDip,public double PixelsPerDip { get; set; }
2,System.Windows.Media,FormattedText,TextAlignment,public System.Windows.TextAlignment TextAlignment { get; set; }
2,System.Windows.Media,FormattedText,WidthIncludingTrailingWhitespace,public double WidthIncludingTrailingWhitespace { get; }
2,System.Windows.Media,Geometry,StandardFlatteningTolerance,public static double StandardFlatteningTolerance { get; }
2,System.Windows.Media,GeometryHitTestParameters,HitGeometry,public System.Windows.Media.Geometry HitGeometry { get; }
2,System.Windows.Media,GlyphRun,CaretStops,public System.Collections.Generic.IList<bool> CaretStops { get; set; }
2,System.Windows.Media,GlyphRun,ClusterMap,public System.Collections.Generic.IList<ushort> ClusterMap { get; set; }
2,System.Windows.Media,GlyphRun,DeviceFontName,public string DeviceFontName { get; set; }
2,System.Windows.Media,GlyphRun,GlyphTypeface,public System.Windows.Media.GlyphTypeface GlyphTypeface { get; set; }
2,System.Windows.Media,GlyphRun,IsHitTestable,public bool IsHitTestable { get; }
2,System.Windows.Media,GlyphRun,Language,public System.Windows.Markup.XmlLanguage Language { get; set; }
2,System.Windows.Media,GlyphRun,PixelsPerDip,public float PixelsPerDip { get; set; }
2,System.Windows.Media,GlyphTypeface,AdvanceHeights,"public System.Collections.Generic.IDictionary<ushort, double> AdvanceHeights { get; }"
2,System.Windows.Media,GlyphTypeface,AdvanceWidths,"public System.Collections.Generic.IDictionary<ushort, double> AdvanceWidths { get; }"
2,System.Windows.Media,GlyphTypeface,BottomSideBearings,"public System.Collections.Generic.IDictionary<ushort, double> BottomSideBearings { get; }"
2,System.Windows.Media,GlyphTypeface,CharacterToGlyphMap,"public System.Collections.Generic.IDictionary<int, ushort> CharacterToGlyphMap { get; }"
2,System.Windows.Media,GlyphTypeface,Copyrights,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> Copyrights { get; }"
2,System.Windows.Media,GlyphTypeface,Descriptions,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> Descriptions { get; }"
2,System.Windows.Media,GlyphTypeface,DesignerNames,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> DesignerNames { get; }"
2,System.Windows.Media,GlyphTypeface,DesignerUrls,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> DesignerUrls { get; }"
2,System.Windows.Media,GlyphTypeface,DistancesFromHorizontalBaselineToBlackBoxBottom,"public System.Collections.Generic.IDictionary<ushort, double> DistancesFromHorizontalBaselineToBlackBoxBottom { get; }"
2,System.Windows.Media,GlyphTypeface,EmbeddingRights,public System.Windows.Media.FontEmbeddingRight EmbeddingRights { get; }
2,System.Windows.Media,GlyphTypeface,FaceNames,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> FaceNames { get; }"
2,System.Windows.Media,GlyphTypeface,FamilyNames,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> FamilyNames { get; }"
2,System.Windows.Media,GlyphTypeface,GlyphCount,public int GlyphCount { get; }
2,System.Windows.Media,GlyphTypeface,LeftSideBearings,"public System.Collections.Generic.IDictionary<ushort, double> LeftSideBearings { get; }"
2,System.Windows.Media,GlyphTypeface,LicenseDescriptions,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> LicenseDescriptions { get; }"
2,System.Windows.Media,GlyphTypeface,ManufacturerNames,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> ManufacturerNames { get; }"
2,System.Windows.Media,GlyphTypeface,RightSideBearings,"public System.Collections.Generic.IDictionary<ushort, double> RightSideBearings { get; }"
2,System.Windows.Media,GlyphTypeface,SampleTexts,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> SampleTexts { get; }"
2,System.Windows.Media,GlyphTypeface,StrikethroughPosition,public double StrikethroughPosition { get; }
2,System.Windows.Media,GlyphTypeface,StrikethroughThickness,public double StrikethroughThickness { get; }
2,System.Windows.Media,GlyphTypeface,StyleSimulations,public System.Windows.Media.StyleSimulations StyleSimulations { get; set; }
2,System.Windows.Media,GlyphTypeface,TopSideBearings,"public System.Collections.Generic.IDictionary<ushort, double> TopSideBearings { get; }"
2,System.Windows.Media,GlyphTypeface,Trademarks,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> Trademarks { get; }"
2,System.Windows.Media,GlyphTypeface,UnderlinePosition,public double UnderlinePosition { get; }
2,System.Windows.Media,GlyphTypeface,UnderlineThickness,public double UnderlineThickness { get; }
2,System.Windows.Media,GlyphTypeface,VendorUrls,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> VendorUrls { get; }"
2,System.Windows.Media,GlyphTypeface,Version,public double Version { get; }
2,System.Windows.Media,GlyphTypeface,VersionStrings,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> VersionStrings { get; }"
2,System.Windows.Media,GlyphTypeface,Win32FaceNames,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> Win32FaceNames { get; }"
2,System.Windows.Media,GlyphTypeface,Win32FamilyNames,"public System.Collections.Generic.IDictionary<System.Globalization.CultureInfo, string> Win32FamilyNames { get; }"
2,System.Windows.Media,GradientBrush,ColorInterpolationMode,public System.Windows.Media.ColorInterpolationMode ColorInterpolationMode { get; set; }
2,System.Windows.Media,ImageSource,Metadata,public abstract System.Windows.Media.ImageMetadata Metadata { get; }
2,System.Windows.Media,MediaPlayer,BufferingProgress,public double BufferingProgress { get; }
2,System.Windows.Media,MediaPlayer,CanPause,public bool CanPause { get; }
2,System.Windows.Media,MediaPlayer,Clock,public System.Windows.Media.MediaClock Clock { get; set; }
2,System.Windows.Media,MediaPlayer,DownloadProgress,public double DownloadProgress { get; }
2,System.Windows.Media,MediaPlayer,IsBuffering,public bool IsBuffering { get; }
2,System.Windows.Media,MediaPlayer,ScrubbingEnabled,public bool ScrubbingEnabled { get; set; }
2,System.Windows.Media,MediaTimeline,System.Windows.Markup.IUriContext.BaseUri,System.Uri System.Windows.Markup.IUriContext.BaseUri { get; set; }
2,System.Windows.Media,PathSegment,IsSmoothJoin,public bool IsSmoothJoin { get; set; }
2,System.Windows.Media,PixelFormat,BitsPerPixel,public int BitsPerPixel { get; }
2,System.Windows.Media,PixelFormat,Masks,public readonly System.Collections.Generic.IList<System.Windows.Media.PixelFormatChannelMask> Masks { get; }
2,System.Windows.Media,PixelFormats,Bgr101010,public static System.Windows.Media.PixelFormat Bgr101010 { get; }
2,System.Windows.Media,PixelFormats,Bgr32,public static System.Windows.Media.PixelFormat Bgr32 { get; }
2,System.Windows.Media,PixelFormats,Bgr555,public static System.Windows.Media.PixelFormat Bgr555 { get; }
2,System.Windows.Media,PixelFormats,Bgr565,public static System.Windows.Media.PixelFormat Bgr565 { get; }
2,System.Windows.Media,PixelFormats,BlackWhite,public static System.Windows.Media.PixelFormat BlackWhite { get; }
2,System.Windows.Media,PixelFormats,Cmyk32,public static System.Windows.Media.PixelFormat Cmyk32 { get; }
2,System.Windows.Media,PixelFormats,Gray2,public static System.Windows.Media.PixelFormat Gray2 { get; }
2,System.Windows.Media,PixelFormats,Gray32Float,public static System.Windows.Media.PixelFormat Gray32Float { get; }
2,System.Windows.Media,PixelFormats,Gray4,public static System.Windows.Media.PixelFormat Gray4 { get; }
2,System.Windows.Media,PixelFormats,Indexed1,public static System.Windows.Media.PixelFormat Indexed1 { get; }
2,System.Windows.Media,PixelFormats,Indexed2,public static System.Windows.Media.PixelFormat Indexed2 { get; }
2,System.Windows.Media,PixelFormats,Indexed4,public static System.Windows.Media.PixelFormat Indexed4 { get; }
2,System.Windows.Media,PixelFormats,Indexed8,public static System.Windows.Media.PixelFormat Indexed8 { get; }
2,System.Windows.Media,PixelFormats,Prgba128Float,public static System.Windows.Media.PixelFormat Prgba128Float { get; }
2,System.Windows.Media,PixelFormats,Prgba64,public static System.Windows.Media.PixelFormat Prgba64 { get; }
2,System.Windows.Media,PixelFormats,Rgb128Float,public static System.Windows.Media.PixelFormat Rgb128Float { get; }
2,System.Windows.Media,PixelFormats,Rgb48,public static System.Windows.Media.PixelFormat Rgb48 { get; }
2,System.Windows.Media,PixelFormats,Rgba128Float,public static System.Windows.Media.PixelFormat Rgba128Float { get; }
2,System.Windows.Media,PixelFormats,Rgba64,public static System.Windows.Media.PixelFormat Rgba64 { get; }
2,System.Windows.Media,TextEffect,Clip,public System.Windows.Media.Geometry Clip { get; set; }
2,System.Windows.Media,Transform,Inverse,public override System.Windows.Media.GeneralTransform Inverse { get; }
2,System.Windows.Media,Typeface,CapsHeight,public double CapsHeight { get; }
2,System.Windows.Media,Typeface,FaceNames,public System.Windows.Media.LanguageSpecificStringDictionary FaceNames { get; }
2,System.Windows.Media,Typeface,StrikethroughPosition,public double StrikethroughPosition { get; }
2,System.Windows.Media,Typeface,StrikethroughThickness,public double StrikethroughThickness { get; }
2,System.Windows.Media,Typeface,UnderlinePosition,public double UnderlinePosition { get; }
2,System.Windows.Media,Typeface,UnderlineThickness,public double UnderlineThickness { get; }
2,System.Windows.Media,Typeface,XHeight,public double XHeight { get; }
2,System.Windows.Media,Visual,VisualBitmapEffect,[Obsolete] protected internal System.Windows.Media.Effects.BitmapEffect VisualBitmapEffect { get; protected set; }
2,System.Windows.Media,Visual,VisualBitmapEffectInput,[Obsolete] protected internal System.Windows.Media.Effects.BitmapEffectInput VisualBitmapEffectInput { get; protected set; }
2,System.Windows.Media,Visual,VisualBitmapScalingMode,protected internal System.Windows.Media.BitmapScalingMode VisualBitmapScalingMode { get; protected set; }
2,System.Windows.Media,Visual,VisualCacheMode,protected internal System.Windows.Media.CacheMode VisualCacheMode { get; protected set; }
2,System.Windows.Media,Visual,VisualClearTypeHint,protected internal System.Windows.Media.ClearTypeHint VisualClearTypeHint { get; set; }
2,System.Windows.Media,Visual,VisualClip,protected internal System.Windows.Media.Geometry VisualClip { get; protected set; }
2,System.Windows.Media,Visual,VisualEdgeMode,protected internal System.Windows.Media.EdgeMode VisualEdgeMode { get; protected set; }
2,System.Windows.Media,Visual,VisualEffect,protected internal System.Windows.Media.Effects.Effect VisualEffect { get; protected set; }
2,System.Windows.Media,Visual,VisualOffset,protected internal System.Windows.Vector VisualOffset { get; protected set; }
2,System.Windows.Media,Visual,VisualOpacity,protected internal double VisualOpacity { get; protected set; }
2,System.Windows.Media,Visual,VisualOpacityMask,protected internal System.Windows.Media.Brush VisualOpacityMask { get; protected set; }
2,System.Windows.Media,Visual,VisualScrollableAreaClip,protected internal System.Windows.Rect? VisualScrollableAreaClip { get; protected set; }
2,System.Windows.Media,Visual,VisualTextHintingMode,protected internal System.Windows.Media.TextHintingMode VisualTextHintingMode { get; set; }
2,System.Windows.Media,Visual,VisualTextRenderingMode,protected internal System.Windows.Media.TextRenderingMode VisualTextRenderingMode { get; set; }
2,System.Windows.Media,Visual,VisualTransform,protected internal System.Windows.Media.Transform VisualTransform { get; protected set; }
2,System.Windows.Media,Visual,VisualXSnappingGuidelines,protected internal System.Windows.Media.DoubleCollection VisualXSnappingGuidelines { get; protected set; }
2,System.Windows.Media,Visual,VisualYSnappingGuidelines,protected internal System.Windows.Media.DoubleCollection VisualYSnappingGuidelines { get; protected set; }
2,System.Windows.Media,VisualCollection,Capacity,public int Capacity { get; set; }
2,System.Windows.Media,VisualCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media,VisualCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media,VisualTarget,TransformFromDevice,public override System.Windows.Media.Matrix TransformFromDevice { get; }
2,System.Windows.Media,VisualTarget,TransformToDevice,public override System.Windows.Media.Matrix TransformToDevice { get; }
2,System.Windows.Media.Animation,AnimationException,Clock,public System.Windows.Media.Animation.AnimationClock Clock { get; }
2,System.Windows.Media.Animation,AnimationException,Property,public System.Windows.DependencyProperty Property { get; }
2,System.Windows.Media.Animation,AnimationException,Target,public System.Windows.Media.Animation.IAnimatable Target { get; }
2,System.Windows.Media.Animation,AnimationTimeline,IsDestinationDefault,public virtual bool IsDestinationDefault { get; }
2,System.Windows.Media.Animation,ByteAnimation,By,public byte? By { get; set; }
2,System.Windows.Media.Animation,Clock,CurrentGlobalSpeed,public double? CurrentGlobalSpeed { get; }
2,System.Windows.Media.Animation,Clock,CurrentGlobalTime,protected System.TimeSpan CurrentGlobalTime { get; }
2,System.Windows.Media.Animation,Clock,HasControllableRoot,public bool HasControllableRoot { get; }
2,System.Windows.Media.Animation,ClockGroup,Timeline,public new System.Windows.Media.Animation.TimelineGroup Timeline { get; }
2,System.Windows.Media.Animation,ColorAnimation,By,public System.Windows.Media.Color? By { get; set; }
2,System.Windows.Media.Animation,ColorKeyFrameCollection,Empty,public static System.Windows.Media.Animation.ColorKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,ColorKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,ColorKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,ColorKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,ColorKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,DoubleAnimationUsingKeyFrames,IKeyFrameAnimation.KeyFrames,System.Collections.IList System.Windows.Media.Animation.IKeyFrameAnimation.KeyFrames { get; set; }
2,System.Windows.Media.Animation,DoubleKeyFrameCollection,Empty,public static System.Windows.Media.Animation.DoubleKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,Int16Animation,By,public short? By { get; set; }
2,System.Windows.Media.Animation,MatrixAnimationUsingPath,IsAngleCumulative,public bool IsAngleCumulative { get; set; }
2,System.Windows.Media.Animation,ObjectAnimationUsingKeyFrames,IKeyFrameAnimation.KeyFrames,System.Collections.IList System.Windows.Media.Animation.IKeyFrameAnimation.KeyFrames { get; set; }  (explicit; Jalium does not implement IKeyFrameAnimation)
2,System.Windows.Media.Animation,ObjectKeyFrameCollection,Empty,public static System.Windows.Media.Animation.ObjectKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,ObjectKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }  (public in WPF; on Jalium List<KeyFrame<object>> only via explicit IList impl)
2,System.Windows.Media.Animation,ObjectKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }  (public in WPF; on Jalium List<T> only via explicit interface impl)
2,System.Windows.Media.Animation,ObjectKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }  (public in WPF; on Jalium List<T> only via explicit ICollection impl)
2,System.Windows.Media.Animation,ObjectKeyFrameCollection,SyncRoot,public object SyncRoot { get; }  (public in WPF; on Jalium List<T> only via explicit ICollection impl)
2,System.Windows.Media.Animation,Point3DKeyFrameCollection,Empty,public static System.Windows.Media.Animation.Point3DKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,Point3DKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,Point3DKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,Point3DKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,Point3DKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,PointAnimation,By,public System.Windows.Point? By { get; set; }
2,System.Windows.Media.Animation,PointKeyFrameCollection,Empty,public static System.Windows.Media.Animation.PointKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,PointKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,PointKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,PointKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,PointKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,QuaternionKeyFrameCollection,Empty,public static System.Windows.Media.Animation.QuaternionKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,QuaternionKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,QuaternionKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,QuaternionKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,QuaternionKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,RectAnimation,By,public System.Windows.Rect? By { get; set; }
2,System.Windows.Media.Animation,Rotation3DAnimationUsingKeyFrames,IKeyFrameAnimation.KeyFrames,System.Collections.IList System.Windows.Media.Animation.IKeyFrameAnimation.KeyFrames { get; set; }
2,System.Windows.Media.Animation,Rotation3DKeyFrameCollection,Empty,public static System.Windows.Media.Animation.Rotation3DKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,Rotation3DKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,Rotation3DKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,Rotation3DKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,Rotation3DKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,SizeAnimation,By,public System.Windows.Size? By { get; set; }
2,System.Windows.Media.Animation,StringAnimationUsingKeyFrames,System.Windows.Media.Animation.IKeyFrameAnimation.KeyFrames,System.Collections.IList System.Windows.Media.Animation.IKeyFrameAnimation.KeyFrames { get; set; }
2,System.Windows.Media.Animation,ThicknessAnimation,By,public System.Windows.Thickness? By { get; set; }
2,System.Windows.Media.Animation,ThicknessKeyFrameCollection,Empty,public static System.Windows.Media.Animation.ThicknessKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,ThicknessKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,ThicknessKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,ThicknessKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,ThicknessKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,Timeline,AccelerationRatio,public double AccelerationRatio { get; set; }
2,System.Windows.Media.Animation,Timeline,DecelerationRatio,public double DecelerationRatio { get; set; }
2,System.Windows.Media.Animation,Timeline,Name,public string Name { get; set; }
2,System.Windows.Media.Animation,Vector3DKeyFrameCollection,Empty,public static System.Windows.Media.Animation.Vector3DKeyFrameCollection Empty { get; }
2,System.Windows.Media.Animation,Vector3DKeyFrameCollection,IsFixedSize,public bool IsFixedSize { get; }
2,System.Windows.Media.Animation,Vector3DKeyFrameCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Media.Animation,Vector3DKeyFrameCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Media.Animation,Vector3DKeyFrameCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Media.Animation,VectorAnimation,By,public System.Windows.Vector? By { get; set; }
2,System.Windows.Media.Effects,BitmapEffectInput,ContextInputSource,public static System.Windows.Media.Imaging.BitmapSource ContextInputSource { get; }
2,System.Windows.Media.Effects,DropShadowBitmapEffect,Noise,public double Noise { get; set; }
2,System.Windows.Media.Effects,Effect,EffectMapping,protected internal virtual System.Windows.Media.GeneralTransform EffectMapping { get; }
2,System.Windows.Media.Effects,Effect,ImplicitInput,[Browsable(false)] public static System.Windows.Media.Brush ImplicitInput { get; }
2,System.Windows.Media.Effects,EmbossBitmapEffect,Relief,public double Relief { get; set; }
2,System.Windows.Media.Effects,OuterGlowBitmapEffect,Noise,public double Noise { get; set; }
2,System.Windows.Media.Imaging,BitmapDecoder,Metadata,public virtual System.Windows.Media.Imaging.BitmapMetadata Metadata { get; }
2,System.Windows.Media.Imaging,BitmapEncoder,Metadata,public virtual System.Windows.Media.Imaging.BitmapMetadata Metadata { get; set; }
2,System.Windows.Media.Imaging,BitmapFrame,BaseUri,public abstract System.Uri BaseUri { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,BaseUri,public System.Uri BaseUri { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,CacheOption,public System.Windows.Media.Imaging.BitmapCacheOption CacheOption { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,CreateOptions,public System.Windows.Media.Imaging.BitmapCreateOptions CreateOptions { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,DecodePixelHeight,public int DecodePixelHeight { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,DecodePixelWidth,public int DecodePixelWidth { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,IsDownloading,public override bool IsDownloading { get; }
2,System.Windows.Media.Imaging,BitmapImage,Metadata,public override System.Windows.Media.ImageMetadata Metadata { get; }
2,System.Windows.Media.Imaging,BitmapImage,Rotation,public System.Windows.Media.Imaging.Rotation Rotation { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,SourceRect,public System.Windows.Int32Rect SourceRect { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,StreamSource,public System.IO.Stream StreamSource { get; set; }
2,System.Windows.Media.Imaging,BitmapImage,UriCachePolicy,public System.Net.Cache.RequestCachePolicy UriCachePolicy { get; set; }
2,System.Windows.Media.Imaging,BitmapMetadata,Location,public string Location { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,BlackAndWhite,public static System.Windows.Media.Imaging.BitmapPalette BlackAndWhite { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,BlackAndWhiteTransparent,public static System.Windows.Media.Imaging.BitmapPalette BlackAndWhiteTransparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Gray16Transparent,public static System.Windows.Media.Imaging.BitmapPalette Gray16Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Gray256Transparent,public static System.Windows.Media.Imaging.BitmapPalette Gray256Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Gray4Transparent,public static System.Windows.Media.Imaging.BitmapPalette Gray4Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Halftone125Transparent,public static System.Windows.Media.Imaging.BitmapPalette Halftone125Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Halftone216Transparent,public static System.Windows.Media.Imaging.BitmapPalette Halftone216Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Halftone252Transparent,public static System.Windows.Media.Imaging.BitmapPalette Halftone252Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Halftone256Transparent,public static System.Windows.Media.Imaging.BitmapPalette Halftone256Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Halftone27Transparent,public static System.Windows.Media.Imaging.BitmapPalette Halftone27Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,Halftone64Transparent,public static System.Windows.Media.Imaging.BitmapPalette Halftone64Transparent { get; }
2,System.Windows.Media.Imaging,BitmapPalettes,WebPaletteTransparent,public static System.Windows.Media.Imaging.BitmapPalette WebPaletteTransparent { get; }
